implementation,batch,tokens,channels,layers,avg_ms,min_ms,max_ms
Python,8,2,1,1,3.6509986999999997,2.666208,7.579375
Python,8,4,2,2,7.542360999999999,7.023667,9.485958
Python,8,8,4,4,22.886544466666667,21.486417,25.018959
Python,8,16,8,8,93.40679996666667,81.18825,147.238458
Python,8,32,16,16,337.9234026666667,332.031875,355.524125
