implementation,batch,tokens,channels,avg_ms,min_ms,max_ms
Optimized C++,8,16,2,54.792900066666675,53.515083,60.957583
Optimized C++,8,32,2,119.59709163333333,117.552334,130.70725
Optimized C++,8,64,2,278.0023402666666,277.211625,281.105667
Optimized C++,8,128,2,757.5124194,712.880334,797.878625
Optimized C++,8,256,2,2317.2506277666666,2251.089667,2378.815125
